GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
31023,050,31,023,99999,999,,,Butler County,8395,4053,8767,3901,8395,8767
31041,050,31,041,99999,999,,,Custer County,10939,5579,11793,5585,10939,11793
31081,050,31,081,99999,999,,,Hamilton County,9124,3968,9403,3850,9124,9403
31097,050,31,097,99999,999,,,Johnson County,5217,2191,4488,2116,5217,4488
31099,050,31,099,28260,999,,,Kearney County,6489,2886,6882,2846,6489,6882
31121,050,31,121,24260,999,,,Merrick County,7845,3698,8204,3649,7845,8204
31141,050,31,141,18100,999,,,Platte County,32237,13378,31662,12916,32237,31662
31159,050,31,159,30700,999,,,Seward County,16750,6875,16496,6428,16750,16496
31173,050,31,173,99999,999,,,Thurston County,6940,2408,7171,2467,6940,7171
31179,050,31,179,99999,999,,,Wayne County,9595,3776,9851,3662,9595,9851
31001,050,31,001,25580,999,,,Adams County,31364,13350,31151,13014,31364,31151
31007,050,31,007,42420,999,,,Banner County,690,369,819,375,690,819
31013,050,31,013,99999,999,,,Box Butte County,11308,5478,12158,5488,11308,12158
31025,050,31,025,36540,420,,,Cass County,25241,11117,24334,10179,25241,24334
31033,050,31,033,99999,999,,,Cheyenne County,9998,4888,9830,4569,9998,9830
31043,050,31,043,43580,512,,,Dakota County,21006,7631,20253,7528,21006,20253
31045,050,31,045,99999,999,,,Dawes County,9182,4252,9060,4004,9182,9060
31051,050,31,051,43580,512,,,Dixon County,6000,2688,6339,2673,6000,6339
31061,050,31,061,99999,999,,,Franklin County,3225,1734,3574,1746,3225,3574
31063,050,31,063,99999,999,,,Frontier County,2756,1574,3099,1543,2756,3099
31065,050,31,065,99999,999,,,Furnas County,4959,2721,5324,2730,4959,5324
31071,050,31,071,99999,999,,,Garfield County,2049,1178,1902,1021,2049,1902
31073,050,31,073,30420,999,,,Gosper County,2044,1267,2143,1281,2044,2143
31077,050,31,077,99999,999,,,Greeley County,2538,1300,2714,1199,2538,2714
31085,050,31,085,99999,999,,,Hayes County,967,511,1068,526,967,1068
31105,050,31,105,99999,999,,,Kimball County,3821,1963,4089,1972,3821,4089
31115,050,31,115,99999,999,,,Loup County,632,426,712,377,632,712
31129,050,31,129,99999,999,,,Nuckolls County,4500,2465,5057,2530,4500,5057
31133,050,31,133,99999,999,,,Pawnee County,2773,1588,3087,1587,2773,3087
31149,050,31,149,99999,999,,,Rock County,1526,912,1756,935,1526,1756
31165,050,31,165,99999,999,,,Sioux County,1311,815,1475,780,1311,1475
31183,050,31,183,99999,999,,,Wheeler County,818,576,886,561,818,886
31185,050,31,185,99999,999,,,York County,13665,6231,14598,6172,13665,14598
